Date,Country,City,Specie,count,min,max,median,variance
2021-04-05,KG,Bishkek,humidity,24,62.0,100.0,87.0,918.8
2021-04-06,KG,Bishkek,pressure,24,1019.5,1025.0,1021.0,27.17
2021-04-06,KG,Bishkek,pm25,24,34.0,93.0,57.0,2003.32
2021-04-06,KG,Bishkek,humidity,24,41.0,100.0,71.0,3512.59
2021-04-06,KG,Bishkek,dew,24,1.0,6.0,3.5,20.0
2021-04-06,KG,Bishkek,wind-speed,23,0.2,7.7,2.5,36.78
2021-04-06,KG,Bishkek,temperature,24,2.5,16.0,8.0,214.35
2021-04-07,KG,Bishkek,dew,24,2.0,6.0,4.5,11.7
2021-04-07,KG,Bishkek,temperature,24,4.5,18.0,10.0,223.91
2021-04-07,KG,Bishkek,pm25,24,34.0,97.0,59.0,3215.36
2021-04-07,KG,Bishkek,humidity,24,37.5,93.0,64.5,3382.59
2021-04-07,KG,Bishkek,pressure,24,1020.0,1024.0,1022.0,12.83
2021-04-07,KG,Bishkek,wind-speed,24,1.0,3.6,1.5,6.79
2021-04-08,KG,Bishkek,pm25,24,34.0,109.0,57.0,3286.88
2021-04-08,KG,Bishkek,humidity,24,22.0,84.0,50.0,5032.68
2021-04-08,KG,Bishkek,temperature,24,6.0,20.0,11.5,261.37
2021-04-08,KG,Bishkek,pressure,24,1020.0,1023.0,1021.0,12.6
2021-04-08,KG,Bishkek,dew,24,-2.0,5.5,2.5,50.86
2021-04-08,KG,Bishkek,wind-speed,24,1.0,4.1,2.0,9.93
2021-04-09,KG,Bishkek,dew,23,-1.5,5.0,2.5,37.57
2021-04-09,KG,Bishkek,temperature,24,5.5,21.5,13.5,307.13
2021-04-09,KG,Bishkek,pm25,24,42.0,109.0,55.0,2964.76
2021-04-09,KG,Bishkek,wind-speed,24,0.2,5.1,3.0,13.7
2021-04-09,KG,Bishkek,pressure,24,1018.0,1020.0,1019.0,4.96
2021-04-09,KG,Bishkek,humidity,24,21.5,77.5,47.0,4224.67
2021-04-10,KG,Bishkek,pressure,24,1016.0,1019.0,1018.0,13.47
2021-04-10,KG,Bishkek,wind-speed,24,0.5,4.1,2.0,11.33
2021-04-10,KG,Bishkek,temperature,24,6.5,21.5,13.5,304.76
2021-04-10,KG,Bishkek,humidity,24,24.0,78.5,45.5,3894.78
2021-04-10,KG,Bishkek,pm25,24,38.0,112.0,59.0,2698.68
2021-04-10,KG,Bishkek,dew,24,0.0,5.5,2.5,17.16
2021-04-11,KG,Bishkek,wind-speed,24,0.5,8.2,2.5,54.97
2021-04-11,KG,Bishkek,pm25,24,38.0,109.0,68.0,3177.97
2021-04-11,KG,Bishkek,pressure,24,1014.0,1017.0,1016.0,10.49
2021-04-11,KG,Bishkek,humidity,24,29.0,80.0,60.0,2657.13
2021-04-11,KG,Bishkek,temperature,24,5.0,22.5,10.5,311.94
2021-04-11,KG,Bishkek,dew,24,1.5,7.0,3.5,23.22
2021-04-12,KG,Bishkek,pressure,24,1016.0,1020.0,1017.5,15.36
2021-04-12,KG,Bishkek,wind-speed,24,0.5,7.7,2.0,54.32
2021-04-12,KG,Bishkek,humidity,24,39.5,84.0,61.0,2046.95
2021-04-12,KG,Bishkek,dew,23,2.5,7.0,4.5,22.42
2021-04-12,KG,Bishkek,pm25,24,34.0,124.0,68.0,5222.59
2021-04-12,KG,Bishkek,temperature,24,6.0,19.5,11.0,196.41
2021-04-13,KG,Bishkek,temperature,24,6.5,19.0,12.5,214.99
2021-04-13,KG,Bishkek,dew,20,5.0,8.0,6.5,6.81
2021-04-13,KG,Bishkek,pm25,24,57.0,137.0,89.0,4220.8
2021-04-13,KG,Bishkek,wind-speed,24,0.5,5.6,2.0,19.3
2021-04-13,KG,Bishkek,pressure,24,1019.0,1021.0,1020.0,3.15
2021-04-13,KG,Bishkek,humidity,24,43.5,90.0,64.0,3142.28
2021-04-14,KG,Bishkek,pm25,24,63.0,153.0,76.0,4254.76
2021-04-14,KG,Bishkek,temperature,24,8.5,21.0,13.0,202.01
2021-04-14,KG,Bishkek,dew,24,-3.0,7.0,1.5,78.68
2021-04-14,KG,Bishkek,pressure,24,1015.0,1020.0,1018.0,40.86
2021-04-14,KG,Bishkek,wind-speed,24,1.5,6.1,3.0,16.76
2021-04-14,KG,Bishkek,humidity,24,26.0,81.0,44.5,2432.32
2021-04-15,KG,Bishkek,temperature,24,6.5,22.5,15.0,318.62
2021-04-15,KG,Bishkek,wind-speed,24,0.5,7.2,2.5,49.85
2021-04-15,KG,Bishkek,humidity,24,32.0,90.0,47.0,3447.71
2021-04-15,KG,Bishkek,dew,24,2.5,7.0,4.5,15.0
2021-04-15,KG,Bishkek,pm25,24,63.0,134.0,74.0,2932.17
2021-04-15,KG,Bishkek,pressure,24,1013.0,1015.5,1013.5,8.19
2021-04-16,KG,Bishkek,wind-speed,24,1.0,4.6,2.5,9.47
2021-04-16,KG,Bishkek,pressure,24,1013.0,1017.0,1015.0,12.17
2021-04-16,KG,Bishkek,pm25,24,50.0,93.0,63.0,1249.55
2021-04-16,KG,Bishkek,dew,23,3.0,8.0,6.0,11.99
2021-04-16,KG,Bishkek,humidity,24,30.0,81.0,56.0,2221.94
2021-04-16,KG,Bishkek,temperature,24,9.0,21.0,15.0,147.23
2021-04-17,KG,Bishkek,temperature,24,10.0,23.0,14.5,223.68
2021-04-17,KG,Bishkek,pm25,24,34.0,109.0,59.0,3491.23
2021-04-17,KG,Bishkek,pressure,24,1017.0,1018.5,1017.5,3.97
2021-04-17,KG,Bishkek,wind-speed,24,0.5,5.6,2.5,22.18
2021-04-17,KG,Bishkek,humidity,24,24.0,78.5,47.0,3522.59
2021-04-17,KG,Bishkek,dew,23,1.5,7.0,4.5,29.84
2021-04-18,KG,Bishkek,wind-gust,4,9.7,12.8,9.7,24.2
2021-04-18,KG,Bishkek,wind-speed,24,0.5,6.6,2.0,29.03
2021-04-18,KG,Bishkek,temperature,24,8.0,22.0,13.5,214.56
2021-04-18,KG,Bishkek,pressure,24,1017.0,1021.0,1018.0,18.76
2021-04-18,KG,Bishkek,humidity,24,28.0,90.0,66.5,3962.81
2021-04-18,KG,Bishkek,pm25,24,42.0,107.0,57.0,2709.28
2021-04-18,KG,Bishkek,dew,24,3.0,9.0,6.0,29.13
2021-04-19,KG,Bishkek,wind-speed,24,1.5,7.2,4.1,23.66
2021-04-19,KG,Bishkek,pressure,24,1013.0,1020.0,1016.0,60.21
2021-04-19,KG,Bishkek,temperature,24,12.0,24.0,18.5,208.47
2021-04-19,KG,Bishkek,humidity,24,19.5,73.5,30.5,4454.45
2021-04-19,KG,Bishkek,dew,24,-1.0,8.0,3.0,102.45
2021-04-19,KG,Bishkek,pm25,24,17.0,80.0,34.0,2594.62
2021-04-20,KG,Bishkek,dew,24,2.0,7.0,3.5,20.29
2021-04-20,KG,Bishkek,pressure,24,1009.0,1013.0,1011.0,8.03
2021-04-20,KG,Bishkek,pm25,24,34.0,74.0,50.0,1125.49
2021-04-20,KG,Bishkek,temperature,24,10.0,20.0,15.0,131.15
2021-04-20,KG,Bishkek,wind-speed,24,0.5,8.2,3.6,35.94
2021-04-20,KG,Bishkek,humidity,24,33.0,61.5,49.0,1162.93
2021-04-21,KG,Bishkek,humidity,24,66.0,96.5,89.5,466.84
2021-04-21,KG,Bishkek,dew,20,0.0,7.0,6.0,63.39
2021-04-21,KG,Bishkek,wind-speed,24,0.5,8.2,4.6,35.08
2021-04-21,KG,Bishkek,pm25,24,5.0,65.0,34.0,3601.45
2021-04-21,KG,Bishkek,pressure,24,1007.0,1027.0,1015.5,443.62
2021-04-21,KG,Bishkek,temperature,24,2.0,12.0,7.0,67.45
2021-04-22,KG,Bishkek,wind-speed,24,0.5,3.6,1.5,9.95
2021-04-22,KG,Bishkek,humidity,24,55.0,100.0,80.5,1950.65
2021-04-22,KG,Bishkek,pressure,24,1027.0,1033.0,1031.0,37.81
2021-04-22,KG,Bishkek,pm25,24,25.0,107.0,50.0,4286.67
2021-04-22,KG,Bishkek,dew,23,0.0,2.5,1.0,3.78
2021-04-22,KG,Bishkek,temperature,24,1.0,9.5,4.0,83.84
2021-04-23,KG,Bishkek,wind-speed,24,1.0,8.7,4.1,72.3
2021-04-23,KG,Bishkek,humidity,24,36.5,93.0,46.5,5435.86
2021-04-23,KG,Bishkek,temperature,24,1.0,14.0,6.0,200.21
2021-04-23,KG,Bishkek,pm25,24,42.0,153.0,70.0,5426.5
2021-04-23,KG,Bishkek,dew,24,-8.0,2.0,-0.5,75.18
2021-04-23,KG,Bishkek,wind-gust,3,11.8,13.8,12.8,10.0
2021-04-23,KG,Bishkek,pressure,24,1026.0,1032.0,1029.5,32.46
2021-04-24,KG,Bishkek,temperature,24,1.0,16.0,9.0,306.95
2021-04-24,KG,Bishkek,wind-speed,24,1.5,6.6,4.6,19.36
2021-04-24,KG,Bishkek,pressure,24,1021.0,1025.5,1022.0,14.2
2021-04-24,KG,Bishkek,dew,23,-9.5,-3.0,-6.5,47.92
2021-04-24,KG,Bishkek,pm25,24,53.0,155.0,76.0,9957.81
2021-04-24,KG,Bishkek,humidity,24,19.0,47.0,38.0,929.89
2021-04-25,KG,Bishkek,wind-speed,24,1.0,7.2,2.0,17.46
2021-04-25,KG,Bishkek,pm25,24,17.0,93.0,30.0,4774.71
2021-04-25,KG,Bishkek,dew,24,-4.5,8.0,1.5,107.1
2021-04-25,KG,Bishkek,temperature,24,4.0,25.0,17.5,576.63
2021-04-25,KG,Bishkek,pressure,24,1019.0,1022.0,1021.0,8.69
2021-04-25,KG,Bishkek,humidity,24,14.5,80.0,37.5,4848.58
2021-04-26,KG,Bishkek,pressure,24,1021.0,1024.0,1022.5,10.29
2021-04-26,KG,Bishkek,dew,24,2.0,6.0,4.5,17.54
2021-04-26,KG,Bishkek,wind-speed,24,0.5,4.6,2.0,8.29
2021-04-26,KG,Bishkek,humidity,24,26.0,81.5,41.5,3412.88
2021-04-26,KG,Bishkek,temperature,24,8.0,23.0,15.5,249.56
2021-04-26,KG,Bishkek,pm25,24,38.0,85.0,61.0,1785.05
2021-04-27,KG,Bishkek,temperature,24,7.5,29.0,18.0,597.32
2021-04-27,KG,Bishkek,dew,24,2.0,8.5,5.5,29.76
2021-04-27,KG,Bishkek,humidity,24,17.0,87.0,39.5,5854.28
2021-04-27,KG,Bishkek,pm25,24,34.0,91.0,57.0,2590.65
2021-04-27,KG,Bishkek,pressure,24,1014.0,1021.0,1016.5,48.8
2021-04-27,KG,Bishkek,wind-speed,24,0.5,5.1,2.0,14.91
2021-04-28,KG,Bishkek,pm25,24,25.0,95.0,53.0,3661.74
2021-04-28,KG,Bishkek,humidity,24,15.5,90.0,42.5,7707.75
2021-04-28,KG,Bishkek,pressure,24,1014.0,1016.0,1015.0,5.0
2021-04-28,KG,Bishkek,dew,24,2.0,10.0,8.0,52.79
2021-04-28,KG,Bishkek,wind-speed,24,0.5,3.6,1.5,10.56
2021-04-28,KG,Bishkek,temperature,24,10.0,31.0,21.0,660.43
2021-04-29,KG,Bishkek,temperature,24,13.5,33.0,20.5,509.35
2021-04-29,KG,Bishkek,dew,24,2.0,12.5,7.0,47.32
2021-04-29,KG,Bishkek,humidity,24,14.5,66.5,42.0,3536.94
2021-04-29,KG,Bishkek,pm25,24,53.0,85.0,63.0,676.5
2021-04-29,KG,Bishkek,pressure,24,1010.0,1015.0,1012.0,25.32
2021-04-29,KG,Bishkek,wind-speed,24,1.5,4.6,2.5,7.28
2021-04-30,KG,Bishkek,temperature,24,14.0,33.0,21.5,432.32
2021-04-30,KG,Bishkek,pm25,24,30.0,89.0,55.0,2206.5
2021-04-30,KG,Bishkek,wind-gust,2,13.8,21.6,13.8,304.2
2021-04-30,KG,Bishkek,humidity,24,13.0,90.0,41.0,4165.32
2021-04-30,KG,Bishkek,pressure,24,1007.0,1019.5,1009.0,126.14
2021-04-30,KG,Bishkek,wind-speed,24,1.0,14.9,4.1,145.3
2021-04-30,KG,Bishkek,dew,24,1.0,12.5,7.5,100.76
2021-05-01,KG,Bishkek,pressure,24,1020.0,1026.0,1021.5,50.22
2021-05-01,KG,Bishkek,humidity,24,55.0,100.0,64.5,3113.75
2021-05-01,KG,Bishkek,wind-speed,24,1.5,6.6,4.6,20.9
2021-05-01,KG,Bishkek,dew,24,5.5,13.0,9.0,45.83
2021-05-01,KG,Bishkek,temperature,24,10.5,17.0,13.0,49.96
2021-05-01,KG,Bishkek,pm25,24,13.0,76.0,46.0,3112.88
2021-05-02,KG,Bishkek,humidity,24,39.0,77.0,53.0,918.91
2021-05-02,KG,Bishkek,wind-speed,24,1.0,7.2,3.6,32.92
2021-05-02,KG,Bishkek,dew,24,2.0,10.5,7.0,78.47
2021-05-02,KG,Bishkek,pm25,24,57.0,93.0,63.0,798.53
2021-05-02,KG,Bishkek,temperature,24,9.0,23.0,15.5,229.99
2021-05-02,KG,Bishkek,pressure,24,1015.0,1020.0,1017.0,28.68
2021-05-03,KG,Bishkek,temperature,24,13.0,28.5,19.5,342.06
2021-05-03,KG,Bishkek,pressure,24,1012.0,1017.0,1015.0,36.72
2021-05-03,KG,Bishkek,wind-speed,24,1.5,6.1,2.5,18.95
2021-05-03,KG,Bishkek,humidity,24,21.0,90.0,45.0,5339.09
2021-05-03,KG,Bishkek,dew,22,4.5,13.0,7.5,75.17
2021-05-03,KG,Bishkek,pm25,24,21.0,82.0,50.0,2669.28
2021-05-04,KG,Bishkek,wind-gust,3,14.9,16.9,15.9,10.0
2021-05-04,KG,Bishkek,pm25,24,30.0,82.0,46.0,2095.05
2021-05-04,KG,Bishkek,humidity,24,20.5,79.0,34.0,4879.42
2021-05-04,KG,Bishkek,temperature,24,13.0,29.0,20.5,370.63
2021-05-04,KG,Bishkek,dew,24,2.0,11.0,6.0,67.37
2021-05-04,KG,Bishkek,wind-speed,24,1.0,12.3,5.1,158.59
2021-05-04,KG,Bishkek,pressure,24,1005.0,1012.0,1010.0,70.2
2021-05-05,KG,Bishkek,pm25,23,42.0,132.0,68.0,5735.14
2021-05-05,KG,Bishkek,temperature,24,13.0,31.0,23.5,444.89
2021-05-05,KG,Bishkek,wind-speed,24,0.5,6.6,2.5,40.68
2021-05-05,KG,Bishkek,pressure,24,1003.5,1008.0,1005.0,11.88
2021-05-05,KG,Bishkek,dew,24,8.0,12.0,10.0,9.78
2021-05-05,KG,Bishkek,humidity,24,26.0,82.0,40.0,3890.43
2021-05-06,KG,Bishkek,pressure,24,1008.5,1016.0,1012.0,47.17
2021-05-06,KG,Bishkek,temperature,24,16.0,25.5,21.5,96.41
2021-05-06,KG,Bishkek,wind-speed,24,1.0,6.1,3.6,21.6
2021-05-06,KG,Bishkek,pm25,23,50.0,70.0,59.0,232.41
2021-05-06,KG,Bishkek,dew,24,9.0,14.0,11.0,21.41
2021-05-06,KG,Bishkek,humidity,24,37.0,77.0,50.5,1838.1
2021-05-07,KG,Bishkek,pressure,24,1016.0,1018.0,1017.0,6.05
2021-05-07,KG,Bishkek,wind-speed,24,0.2,5.1,2.5,16.02
2021-05-07,KG,Bishkek,pm25,24,17.0,74.0,53.0,1889.98
2021-05-07,KG,Bishkek,temperature,24,15.0,24.5,19.0,95.49
2021-05-07,KG,Bishkek,dew,22,11.5,15.0,13.0,11.88
2021-05-07,KG,Bishkek,humidity,24,44.0,93.0,68.0,2821.23
2021-05-08,KG,Bishkek,pm25,24,9.0,61.0,25.0,2453.84
2021-05-08,KG,Bishkek,pressure,24,1014.5,1018.0,1016.5,11.7
2021-05-08,KG,Bishkek,dew,21,5.5,12.5,10.0,61.54
2021-05-08,KG,Bishkek,temperature,24,14.0,28.5,22.0,248.75
2021-05-08,KG,Bishkek,wind-speed,24,1.5,6.6,3.0,13.65
2021-05-08,KG,Bishkek,humidity,24,23.5,87.0,48.5,5302.06
2021-05-09,KG,Bishkek,wind-gust,2,18.0,19.5,18.0,11.25
2021-05-09,KG,Bishkek,pm25,23,13.0,129.0,42.0,5837.15
2021-05-09,KG,Bishkek,dew,24,9.0,14.0,11.5,19.52
2021-05-09,KG,Bishkek,pressure,24,1010.0,1017.5,1012.5,58.46
2021-05-09,KG,Bishkek,temperature,24,14.0,29.0,19.5,238.46
2021-05-09,KG,Bishkek,wind-speed,24,1.0,12.8,2.5,113.06
2021-05-09,KG,Bishkek,humidity,24,29.0,90.0,59.5,3866.01
2021-05-10,KG,Bishkek,humidity,24,46.0,93.0,64.0,2931.58
2021-05-10,KG,Bishkek,pm25,24,25.0,82.0,38.0,2645.8
2021-05-10,KG,Bishkek,temperature,24,14.0,23.0,19.0,103.15
2021-05-10,KG,Bishkek,dew,24,11.0,14.0,13.0,8.19
2021-05-10,KG,Bishkek,wind-speed,24,0.5,3.6,1.5,7.44
2021-05-10,KG,Bishkek,pressure,24,1012.0,1017.0,1014.0,18.19
2021-05-11,KG,Bishkek,humidity,24,24.0,90.0,43.5,4573.91
2021-05-11,KG,Bishkek,dew,24,3.5,13.5,6.5,86.73
2021-05-11,KG,Bishkek,pressure,24,1012.5,1016.5,1015.0,13.98
2021-05-11,KG,Bishkek,wind-speed,24,1.5,5.6,3.6,16.76
2021-05-11,KG,Bishkek,temperature,24,14.5,25.0,18.5,155.36
2021-05-11,KG,Bishkek,pm25,24,21.0,72.0,38.0,1433.62
2021-05-12,KG,Bishkek,humidity,24,30.0,84.5,49.0,2496.3
2021-05-12,KG,Bishkek,pressure,24,1016.0,1020.0,1017.0,19.52
2021-05-12,KG,Bishkek,temperature,24,12.0,22.5,18.5,116.52
2021-05-12,KG,Bishkek,dew,24,3.0,10.0,7.5,54.33
2021-05-12,KG,Bishkek,pm25,24,17.0,89.0,34.0,2566.88
2021-05-12,KG,Bishkek,wind-speed,24,0.5,10.8,2.5,62.52
2021-05-13,KG,Bishkek,humidity,24,18.5,84.0,33.5,4318.26
2021-05-13,KG,Bishkek,pm25,24,13.0,57.0,30.0,1231.72
2021-05-13,KG,Bishkek,pressure,24,1017.0,1020.0,1018.0,7.75
2021-05-13,KG,Bishkek,temperature,24,6.5,23.5,17.0,308.24
2021-05-13,KG,Bishkek,wind-speed,24,1.5,3.6,2.5,4.69
2021-05-13,KG,Bishkek,dew,23,-1.5,5.5,1.0,54.92
2021-05-14,KG,Bishkek,pm25,23,25.0,72.0,38.0,1892.21
2021-05-14,KG,Bishkek,wind-speed,24,1.0,6.1,2.0,24.83
2021-05-14,KG,Bishkek,temperature,24,8.5,21.0,15.0,192.66
2021-05-14,KG,Bishkek,humidity,24,24.0,81.0,45.0,3291.45
2021-05-14,KG,Bishkek,pressure,24,1018.0,1021.0,1019.0,12.82
2021-05-14,KG,Bishkek,dew,24,0.0,7.5,4.0,41.72
2021-05-15,KG,Bishkek,wind-speed,24,2.0,8.7,3.6,27.36
2021-05-15,KG,Bishkek,dew,22,-1.5,7.0,3.5,73.51
2021-05-15,KG,Bishkek,pressure,24,1018.0,1021.0,1019.0,5.14
2021-05-15,KG,Bishkek,pm25,24,17.0,74.0,38.0,2016.5
2021-05-15,KG,Bishkek,temperature,24,7.5,22.0,14.0,260.63
2021-05-15,KG,Bishkek,humidity,24,20.5,84.0,47.0,5113.91
2021-05-15,KG,Bishkek,wind-gust,3,8.7,12.8,9.7,45.7
2021-05-16,KG,Bishkek,wind-gust,2,8.7,9.7,8.7,5.0
2021-05-16,KG,Bishkek,dew,22,0.0,4.5,2.5,24.09
2021-05-16,KG,Bishkek,wind-speed,24,0.7,6.6,4.1,12.78
2021-05-16,KG,Bishkek,humidity,24,19.5,71.0,36.5,3280.92
2021-05-16,KG,Bishkek,pm25,24,17.0,65.0,38.0,1210.42
2021-05-16,KG,Bishkek,pressure,24,1018.0,1019.0,1018.0,2.46
2021-05-16,KG,Bishkek,temperature,24,8.5,24.5,16.5,316.63
2021-05-17,KG,Bishkek,temperature,24,9.5,27.5,18.5,392.49
2021-05-17,KG,Bishkek,humidity,24,17.5,63.5,31.0,2585.97
2021-05-17,KG,Bishkek,wind-speed,24,1.0,4.6,2.5,6.3
2021-05-17,KG,Bishkek,pm25,24,17.0,80.0,38.0,2551.88
2021-05-17,KG,Bishkek,pressure,24,1015.0,1017.5,1017.0,9.56
2021-05-17,KG,Bishkek,dew,24,0.5,7.0,3.0,16.3
2021-05-18,KG,Bishkek,wind-speed,24,1.0,3.6,2.5,3.77
2021-05-18,KG,Bishkek,dew,24,1.5,8.5,4.0,43.8
2021-05-18,KG,Bishkek,pm25,24,21.0,63.0,42.0,2076.36
2021-05-18,KG,Bishkek,temperature,24,12.0,30.5,21.0,478.04
2021-05-18,KG,Bishkek,pressure,24,1009.5,1014.5,1012.0,22.81
2021-05-18,KG,Bishkek,humidity,24,15.5,64.5,31.0,3561.41
2021-05-19,KG,Bishkek,wind-gust,2,11.8,13.8,11.8,20.0
2021-05-19,KG,Bishkek,wind-speed,24,1.0,8.7,2.0,43.43
2021-05-19,KG,Bishkek,dew,24,1.5,8.5,5.5,32.1
2021-05-19,KG,Bishkek,pm25,24,25.0,68.0,38.0,959.06
2021-05-19,KG,Bishkek,humidity,24,14.5,61.0,34.0,2167.28
2021-05-19,KG,Bishkek,pressure,24,1006.0,1009.0,1008.0,6.72
2021-05-19,KG,Bishkek,temperature,24,13.5,31.0,22.5,328.68
2021-05-20,KG,Bishkek,pm25,24,25.0,85.0,46.0,1828.41
2021-05-20,KG,Bishkek,humidity,24,24.0,60.5,42.5,1064.45
2021-05-20,KG,Bishkek,wind-speed,24,1.0,8.7,2.5,52.88
2021-05-20,KG,Bishkek,dew,21,5.0,11.0,7.5,24.33
2021-05-20,KG,Bishkek,temperature,24,15.5,27.5,20.0,137.46
2021-05-20,KG,Bishkek,pressure,24,1008.0,1016.0,1011.0,69.67
2021-05-21,KG,Bishkek,dew,24,-3.5,10.0,6.0,179.02
2021-05-21,KG,Bishkek,temperature,24,13.0,25.5,19.5,220.2
2021-05-21,KG,Bishkek,pm25,24,17.0,76.0,38.0,2712.97
2021-05-21,KG,Bishkek,pressure,24,1016.0,1019.0,1018.0,8.15
2021-05-21,KG,Bishkek,wind-gust,3,7.7,9.7,8.7,10.0
2021-05-21,KG,Bishkek,wind-speed,24,1.0,6.1,3.6,17.55
2021-05-21,KG,Bishkek,humidity,24,18.5,79.0,33.0,4575.29
2021-05-22,KG,Bishkek,wind-gust,2,7.7,15.9,7.7,336.2
2021-05-22,KG,Bishkek,dew,23,-0.5,5.0,2.0,25.34
2021-05-22,KG,Bishkek,pressure,24,1015.0,1018.5,1017.0,19.33
2021-05-22,KG,Bishkek,wind-speed,24,2.0,11.8,7.7,116.67
2021-05-22,KG,Bishkek,humidity,24,17.5,54.0,26.0,1573.89
2021-05-22,KG,Bishkek,pm25,22,25.0,89.0,38.0,3227.38
2021-05-22,KG,Bishkek,temperature,24,11.5,28.0,21.5,394.45
2021-05-23,KG,Bishkek,dew,24,4.0,12.0,7.0,55.49
2021-05-23,KG,Bishkek,pressure,24,1008.0,1014.0,1010.0,35.18
2021-05-23,KG,Bishkek,temperature,24,11.5,31.0,23.5,435.2
2021-05-23,KG,Bishkek,wind-gust,2,16.9,17.4,16.9,1.25
2021-05-23,KG,Bishkek,wind-speed,24,0.5,12.3,3.0,134.41
2021-05-23,KG,Bishkek,humidity,24,18.5,78.5,37.0,3243.46
2021-05-23,KG,Bishkek,pm25,24,9.0,109.0,46.0,5248.68
2021-05-24,KG,Bishkek,humidity,24,22.0,79.0,35.0,4122.75
2021-05-24,KG,Bishkek,dew,24,7.0,12.0,9.0,27.81
2021-05-24,KG,Bishkek,pm25,24,70.0,109.0,87.0,1111.01
2021-05-24,KG,Bishkek,temperature,24,15.0,32.0,24.0,341.74
2021-05-24,KG,Bishkek,wind-speed,24,1.0,7.2,2.5,35.12
2021-05-24,KG,Bishkek,pressure,24,1010.0,1014.0,1011.0,11.92
2021-05-25,KG,Bishkek,pressure,24,1010.0,1014.0,1012.0,20.21
2021-05-25,KG,Bishkek,dew,24,3.5,15.5,9.5,62.6
2021-05-25,KG,Bishkek,humidity,24,17.0,67.0,44.5,2686.37
2021-05-25,KG,Bishkek,pm25,24,59.0,95.0,82.0,1339.55
2021-05-25,KG,Bishkek,temperature,24,16.0,32.0,23.5,312.54
2021-05-25,KG,Bishkek,wind-speed,24,0.5,5.1,2.5,12.83
2021-05-26,KG,Bishkek,temperature,24,16.0,32.5,23.5,297.71
2021-05-26,KG,Bishkek,wind-speed,24,0.5,8.2,3.0,42.37
2021-05-26,KG,Bishkek,pm25,24,34.0,97.0,57.0,2282.83
2021-05-26,KG,Bishkek,dew,24,8.0,13.0,9.5,17.32
2021-05-26,KG,Bishkek,pressure,24,1007.0,1010.0,1009.5,10.14
2021-05-26,KG,Bishkek,humidity,24,21.5,72.0,37.5,2664.02
2021-05-26,KG,Bishkek,wind-gust,2,10.8,12.3,10.8,11.25
2021-05-27,KG,Bishkek,dew,24,7.5,13.0,10.5,24.18
2021-05-27,KG,Bishkek,pm25,24,46.0,78.0,61.0,933.32
2021-05-27,KG,Bishkek,humidity,24,22.0,79.5,39.5,3925.29
2021-05-27,KG,Bishkek,temperature,24,15.5,32.0,24.0,339.76
2021-05-27,KG,Bishkek,pressure,24,1009.0,1013.0,1010.0,10.85
2021-05-27,KG,Bishkek,wind-speed,24,0.5,5.1,2.0,15.02
2021-05-28,KG,Bishkek,humidity,24,22.5,67.0,46.0,1924.35
2021-05-28,KG,Bishkek,pressure,24,1012.0,1015.0,1013.0,9.35
2021-05-28,KG,Bishkek,dew,24,8.0,13.0,11.5,21.63
2021-05-28,KG,Bishkek,temperature,24,18.0,32.0,23.0,183.53
2021-05-28,KG,Bishkek,wind-speed,24,0.7,8.2,4.1,35.53
2021-05-28,KG,Bishkek,pm25,24,34.0,87.0,55.0,1418.19
2021-05-29,KG,Bishkek,pm25,24,17.0,68.0,38.0,1865.05
2021-05-29,KG,Bishkek,temperature,24,15.0,33.0,24.5,429.11
2021-05-29,KG,Bishkek,wind-speed,24,1.5,4.6,3.0,6.62
2021-05-29,KG,Bishkek,pressure,24,1011.0,1013.0,1012.0,5.8
2021-05-29,KG,Bishkek,humidity,24,20.0,79.5,38.5,4839.98
2021-05-29,KG,Bishkek,dew,23,7.5,12.5,10.5,29.0
2021-05-30,KG,Bishkek,wind-speed,24,2.0,9.2,3.6,36.69
2021-05-30,KG,Bishkek,humidity,24,20.5,63.0,47.5,1572.06
2021-05-30,KG,Bishkek,temperature,24,18.0,32.0,22.5,179.78
2021-05-30,KG,Bishkek,pm25,24,25.0,82.0,42.0,1366.88
2021-05-30,KG,Bishkek,dew,19,7.0,13.5,10.5,24.61
2021-05-30,KG,Bishkek,pressure,24,1010.5,1013.0,1011.0,5.58
2021-05-31,KG,Bishkek,pressure,24,1010.0,1013.0,1011.0,9.67
2021-05-31,KG,Bishkek,temperature,24,17.5,33.5,24.5,329.33
2021-05-31,KG,Bishkek,pm25,24,25.0,65.0,42.0,998.26
2021-05-31,KG,Bishkek,humidity,24,21.0,67.0,42.5,2750.65
2021-05-31,KG,Bishkek,wind-speed,24,1.0,4.6,2.0,8.22
2021-05-31,KG,Bishkek,dew,22,8.0,14.0,11.0,24.26
2021-06-01,KG,Bishkek,wind-gust,4,7.7,12.8,8.7,51.53
2021-06-01,KG,Bishkek,pressure,24,1007.0,1010.0,1008.0,10.65
2021-06-01,KG,Bishkek,temperature,24,21.0,35.0,26.5,289.99
2021-06-01,KG,Bishkek,dew,24,1.5,11.5,9.0,81.19
2021-06-01,KG,Bishkek,humidity,24,11.5,49.0,31.0,1843.55
2021-06-01,KG,Bishkek,wind-speed,24,2.5,6.6,4.1,21.65
2021-06-01,KG,Bishkek,pm25,24,21.0,59.0,30.0,820.27
2021-06-02,KG,Bishkek,humidity,24,16.5,49.0,33.0,998.65
